customer_id,first_name,last_name,age_group,gender,region,loyalty_tier,registration_date,email_opt_in,is_active
CUST06063,Isabella,Davies,25-34,Male,South East,Bronze,2023-03-08,True,True
CUST06064,Noah,Chen,65+,Prefer not to say,Wales,Bronze,2024-04-16,False,True
CUST06065,Noah,Watson,35-44,Female,London,Bronze,2023-05-08,False,True
CUST06066,Olivia,Robinson,45-54,Prefer not to say,South West,Gold,2023-03-23,False,True
CUST06067,Jacob,Lewis,18-24,Prefer not to say,East Midlands,Platinum,2023-04-20,True,True
CUST06068,Sarah,Smith,65+,Female,West Midlands,Bronze,2024-01-09,True,True
CUST06069,Thomas,Johnson,65+,Female,South East,Bronze,2023-08-15,True,False
CUST06070,James,Wood,55-64,Prefer not to say,East of England,Silver,2022-01-01,True,True
CUST06071,Grace,Lee,35-44,Prefer not to say,South East,Silver,2024-03-12,False,True
CUST06072,Lily,Sharma,65+,Female,East Midlands,Bronze,2024-01-21,True,True
CUST06073,Freddie,Johnson,45-54,Prefer not to say,North West,Bronze,2024-01-10,False,True
CUST06074,Ava,Hussain,35-44,Female,Wales,Silver,2023-12-03,False,True
CUST06075,Grace,Martin,45-54,Prefer not to say,West Midlands,Bronze,2024-03-15,True,True
CUST06076,Freddie,White,65+,Female,South East,Bronze,2023-08-17,True,True
CUST06077,Amelia,Patel,45-54,Female,London,Bronze,2022-06-03,True,True
CUST06078,Isabella,Singh,65+,Male,East Midlands,Gold,2022-11-10,True,True
CUST06079,Jessica,Wood,18-24,Female,Yorkshire,Bronze,2024-01-27,False,True
CUST06080,Sophia,Sharma,45-54,Female,London,Platinum,2022-05-29,True,True
CUST06081,Jack,Hussain,18-24,Male,London,Bronze,2023-05-30,False,True
CUST06082,David,Thompson,55-64,Prefer not to say,North West,Silver,2023-10-07,True,True
CUST06083,Mia,Walker,25-34,Prefer not to say,London,Bronze,2024-02-14,False,True
CUST06084,Ava,Khan,55-64,Prefer not to say,North West,Bronze,2023-07-22,True,False
CUST06085,Thomas,Evans,45-54,Female,London,Bronze,2022-08-04,True,True
CUST06086,Isabella,Hussain,55-64,Female,South East,Silver,2024-04-07,True,True
CUST06087,Oliver,Ali,55-64,Female,Scotland,Silver,2023-09-11,True,True
CUST06088,Grace,Lewis,55-64,Prefer not to say,Yorkshire,Bronze,2022-08-02,False,True
CUST06089,Freddie,Chen,65+,Prefer not to say,South West,Silver,2024-01-07,True,True
CUST06090,David,Kim,55-64,Female,Scotland,Silver,2023-03-27,True,True
CUST06091,George,Brown,55-64,Male,South East,Silver,2023-05-09,True,False
CUST06092,Mia,Robinson,18-24,Female,London,Silver,2023-05-29,True,True
CUST06093,Sophia,Thomas,45-54,Male,London,Bronze,2022-06-11,True,True
CUST06094,Sarah,Sharma,25-34,Female,South East,Silver,2023-07-24,True,True
CUST06095,Emily,Khan,18-24,Male,London,Bronze,2022-04-24,False,True
CUST06096,Sarah,Lewis,35-44,Female,South West,Bronze,2023-01-09,True,True
CUST06097,Daniel,Martin,18-24,Male,East of England,Silver,2022-05-31,True,False
CUST06098,Priya,Smith,18-24,Prefer not to say,West Midlands,Silver,2023-06-05,False,True
CUST06099,Olivia,Watson,65+,Female,West Midlands,Gold,2023-12-05,True,False
CUST06100,Oliver,Harris,55-64,Female,Yorkshire,Bronze,2023-09-24,False,True
CUST06101,Grace,Martin,25-34,Female,North West,Silver,2022-08-20,False,True
CUST06102,Michael,Sharma,65+,Prefer not to say,East Midlands,Bronze,2022-03-04,True,True
CUST06103,Thomas,Harris,45-54,Prefer not to say,West Midlands,Gold,2022-05-25,True,False
CUST06104,Harry,Smith,25-34,Female,London,Silver,2022-08-31,True,True
CUST06105,Sarah,Chen,55-64,Female,Yorkshire,Silver,2024-05-26,True,False
CUST06106,Harry,Martin,18-24,Female,South East,Gold,2023-12-10,False,True
CUST06107,James,Wilson,45-54,Prefer not to say,North East,Bronze,2023-11-25,True,True
CUST06108,James,Taylor,18-24,Female,West Midlands,Gold,2024-06-12,True,False
CUST06109,Priya,Wood,55-64,Prefer not to say,London,Bronze,2023-01-10,True,True
CUST06110,Thomas,Clark,25-34,Male,London,Bronze,2022-12-31,True,True
CUST06111,Isla,Singh,65+,Male,North East,Bronze,2022-03-27,True,True
CUST06112,Isabella,Davies,35-44,Female,East Midlands,Silver,2022-02-23,True,True
CUST06113,Thomas,Singh,65+,Male,London,Bronze,2022-12-24,True,True
CUST06114,George,Thomas,55-64,Female,South East,Silver,2022-04-25,True,True
CUST06115,Isla,Jones,65+,Female,East Midlands,Silver,2024-04-27,True,True
CUST06116,Alfie,Kim,55-64,Prefer not to say,East Midlands,Silver,2022-11-18,False,True
CUST06117,Isabella,Smith,65+,Male,East Midlands,Bronze,2023-08-14,True,True
CUST06118,Jack,Martin,45-54,Male,East Midlands,Bronze,2023-01-03,True,True
CUST06119,Emily,Taylor,35-44,Prefer not to say,Yorkshire,Bronze,2022-06-03,False,True
CUST06120,George,Watson,35-44,Male,East Midlands,Bronze,2023-09-20,False,True
CUST06121,David,Brown,55-64,Male,North East,Silver,2022-11-12,True,True
CUST06122,Sophia,Ahmed,35-44,Prefer not to say,East of England,Bronze,2023-01-17,False,True
CUST06123,Jack,Singh,45-54,Male,East Midlands,Platinum,2022-01-29,True,True
CUST06124,Charlie,Singh,18-24,Male,London,Gold,2024-06-11,True,False
CUST06125,Emily,Khan,65+,Female,North West,Bronze,2022-02-23,True,False
CUST06126,Rahul,Jones,35-44,Prefer not to say,London,Silver,2024-04-29,True,True
CUST06127,David,Lee,35-44,Female,East of England,Silver,2023-12-14,False,True
CUST06128,Charlie,Harris,45-54,Female,South East,Bronze,2022-09-12,True,True
CUST06129,Freddie,Davies,65+,Prefer not to say,Yorkshire,Platinum,2022-11-30,True,True
CUST06130,Alfie,Ahmed,45-54,Female,East of England,Gold,2022-01-28,True,True
CUST06131,Mia,Johnson,18-24,Male,London,Silver,2023-11-23,True,True
CUST06132,Emily,Thomas,25-34,Female,East of England,Platinum,2023-10-26,True,True
CUST06133,Isabella,Smith,55-64,Prefer not to say,South East,Platinum,2024-05-26,True,False
CUST06134,Michael,Smith,25-34,Female,South West,Gold,2022-09-13,True,True
CUST06135,Freddie,Singh,45-54,Female,South West,Gold,2022-09-28,False,True
CUST06136,Harry,Clark,55-64,Male,London,Silver,2023-06-29,True,False
CUST06137,Ava,Wilson,35-44,Female,North West,Gold,2023-12-18,True,False
CUST06138,Mohammed,Watson,25-34,Prefer not to say,East Midlands,Silver,2024-05-23,True,True
CUST06139,Jack,Hussain,45-54,Prefer not to say,Scotland,Silver,2022-04-20,True,True
CUST06140,Charlie,Jackson,55-64,Prefer not to say,North West,Bronze,2024-01-12,True,False
CUST06141,Thomas,Chen,18-24,Prefer not to say,West Midlands,Bronze,2022-10-05,True,True
CUST06142,James,Chen,35-44,Female,North West,Gold,2022-02-06,False,True
CUST06143,Rahul,Jackson,35-44,Prefer not to say,South East,Gold,2023-07-21,False,True
CUST06144,Michael,Lee,45-54,Female,East Midlands,Gold,2024-04-01,True,True
CUST06145,Ella,Jackson,25-34,Male,North East,Silver,2022-08-23,False,True
CUST06146,Thomas,Watson,55-64,Female,West Midlands,Bronze,2023-01-26,False,True
CUST06147,Olivia,Wood,45-54,Male,Yorkshire,Silver,2023-01-30,True,True
CUST06148,Ava,Walker,18-24,Prefer not to say,South East,Silver,2024-02-09,True,True
CUST06149,Priya,Lee,18-24,Male,Scotland,Gold,2022-07-21,True,True
CUST06150,Sarah,Walker,35-44,Female,East of England,Gold,2022-10-24,True,True
CUST06151,Amelia,Wood,55-64,Prefer not to say,London,Gold,2024-02-06,True,True
CUST06152,Emily,Johnson,25-34,Female,East of England,Bronze,2024-06-07,True,True
CUST06153,Ava,Martin,65+,Prefer not to say,West Midlands,Bronze,2022-05-04,False,True
CUST06154,Oliver,Kim,25-34,Prefer not to say,East of England,Silver,2022-10-08,False,True
CUST06155,Priya,Chen,35-44,Female,East of England,Silver,2023-05-14,True,True
CUST06156,Isabella,Jackson,35-44,Male,South East,Bronze,2023-06-03,True,True
CUST06157,Aisha,Martin,18-24,Prefer not to say,North East,Silver,2022-09-24,True,True
CUST06158,Thomas,Thompson,35-44,Prefer not to say,South East,Bronze,2022-05-13,False,False
CUST06159,Jessica,Taylor,65+,Prefer not to say,South West,Silver,2022-03-31,True,True
CUST06160,Ava,Thompson,45-54,Prefer not to say,Scotland,Gold,2022-11-30,True,True
CUST06161,Sofia,Evans,35-44,Female,Scotland,Bronze,2023-01-04,True,False
CUST06162,Sarah,Wood,25-34,Female,South West,Platinum,2022-12-26,True,True
CUST06163,Noah,Walker,35-44,Male,West Midlands,Silver,2023-09-26,True,True
CUST06164,Jacob,Singh,45-54,Prefer not to say,London,Platinum,2023-05-14,True,True
CUST06165,Priya,Evans,35-44,Prefer not to say,North West,Silver,2023-08-20,True,True
CUST06166,Michael,Robinson,45-54,Prefer not to say,London,Gold,2022-07-13,True,True
CUST06167,George,Taylor,55-64,Female,South East,Silver,2023-03-13,True,True
CUST06168,Lily,Thomas,45-54,Prefer not to say,London,Bronze,2023-07-08,True,False
CUST06169,Harry,Ahmed,18-24,Female,Yorkshire,Bronze,2023-09-11,True,True
CUST06170,Oliver,Smith,45-54,Prefer not to say,London,Bronze,2022-08-30,True,True
CUST06171,Jack,Davies,55-64,Female,South East,Bronze,2023-09-22,True,True
CUST06172,Sofia,Thompson,65+,Male,North West,Silver,2024-04-23,True,True
CUST06173,Mia,Lee,55-64,Female,London,Gold,2023-05-24,True,False
CUST06174,Harry,Clark,55-64,Male,South East,Bronze,2023-01-31,True,True
CUST06175,Olivia,Chen,65+,Female,South East,Bronze,2022-05-25,True,False
CUST06176,David,Walker,35-44,Female,London,Silver,2023-07-31,True,True
CUST06177,Thomas,Jackson,25-34,Female,London,Bronze,2023-08-25,True,True
CUST06178,David,Johnson,45-54,Female,North East,Silver,2023-09-17,True,True
CUST06179,Isabella,Wilson,45-54,Female,London,Bronze,2023-12-17,True,True
CUST06180,Rahul,Chen,35-44,Prefer not to say,London,Silver,2023-03-21,True,True
CUST06181,Amelia,Lee,18-24,Male,South West,Silver,2022-10-23,True,True
CUST06182,Sophia,Robinson,35-44,Female,East Midlands,Silver,2023-06-18,True,False
CUST06183,Rahul,Johnson,25-34,Female,London,Silver,2022-11-04,False,True
CUST06184,Ella,Kim,45-54,Female,South West,Bronze,2023-09-03,True,True
CUST06185,Aisha,Lee,25-34,Prefer not to say,London,Silver,2024-03-06,False,True
CUST06186,Jack,Robinson,18-24,Prefer not to say,London,Bronze,2023-04-10,True,True
CUST06187,Michael,Patel,25-34,Prefer not to say,Yorkshire,Gold,2023-10-22,True,True
CUST06188,Ava,Clark,35-44,Prefer not to say,Yorkshire,Bronze,2022-10-22,False,True
CUST06189,Mia,Lee,55-64,Male,East Midlands,Bronze,2023-06-03,True,True
CUST06190,Ava,Williams,55-64,Male,Scotland,Silver,2022-10-21,True,True
CUST06191,Priya,Brown,45-54,Male,West Midlands,Bronze,2022-03-07,False,True
CUST06192,Oliver,Lee,55-64,Prefer not to say,East Midlands,Silver,2024-05-20,True,False
CUST06193,Sarah,Evans,35-44,Female,Yorkshire,Bronze,2022-09-19,True,True
CUST06194,George,Williams,25-34,Male,London,Gold,2022-02-17,True,True
CUST06195,Rahul,Evans,25-34,Male,North West,Bronze,2022-12-13,True,True
CUST06196,Priya,White,18-24,Female,Wales,Platinum,2022-06-06,False,True
CUST06197,Alfie,Chen,65+,Prefer not to say,London,Bronze,2023-10-05,True,True
CUST06198,Charlie,Clark,65+,Male,South East,Bronze,2023-05-02,False,True
CUST06199,Jessica,Sharma,55-64,Prefer not to say,North West,Gold,2024-06-01,True,True
CUST06200,Priya,Evans,25-34,Male,South West,Bronze,2023-10-17,True,False
CUST06201,Daniel,Walker,35-44,Female,North West,Bronze,2023-12-25,True,True
CUST06202,Sofia,Walker,18-24,Male,North West,Gold,2024-01-05,False,True
CUST06203,Isabella,Lewis,25-34,Prefer not to say,East Midlands,Bronze,2023-04-11,True,True
CUST06204,Sarah,Lee,65+,Male,West Midlands,Bronze,2023-04-10,True,False
CUST06205,Thomas,Jackson,18-24,Prefer not to say,East Midlands,Bronze,2022-12-04,False,True
CUST06206,Rahul,Smith,45-54,Prefer not to say,East Midlands,Silver,2022-03-22,False,True
CUST06207,Ava,Evans,55-64,Prefer not to say,London,Gold,2023-09-14,True,True
CUST06208,David,Watson,45-54,Male,London,Platinum,2024-04-17,True,True
CUST06209,James,Williams,25-34,Female,London,Bronze,2023-11-10,False,False
CUST06210,Daniel,Robinson,45-54,Male,South East,Bronze,2022-12-01,False,True
CUST06211,Daniel,Chen,45-54,Prefer not to say,South West,Gold,2023-06-01,True,True
CUST06212,Ella,Robinson,18-24,Male,South West,Gold,2024-05-03,True,True
CUST06213,Daniel,Patel,18-24,Female,Yorkshire,Bronze,2023-12-12,False,True
CUST06214,Daniel,Singh,65+,Female,Yorkshire,Bronze,2023-09-21,True,True
CUST06215,George,Williams,25-34,Prefer not to say,London,Silver,2023-05-23,True,True
CUST06216,Emily,Williams,55-64,Prefer not to say,East Midlands,Silver,2023-08-11,True,True
CUST06217,Jessica,Walker,35-44,Prefer not to say,South East,Bronze,2023-09-17,True,True
CUST06218,Ella,Clark,25-34,Prefer not to say,London,Bronze,2022-09-26,False,True
CUST06219,James,Evans,55-64,Male,West Midlands,Bronze,2022-05-23,True,True
CUST06220,Lily,Evans,35-44,Male,South East,Bronze,2024-03-28,True,True
CUST06221,Isabella,Watson,45-54,Prefer not to say,South East,Bronze,2022-03-23,False,False
CUST06222,Emily,White,18-24,Male,London,Bronze,2024-03-13,False,True
CUST06223,Ella,Wood,65+,Prefer not to say,Yorkshire,Bronze,2023-12-10,True,True
CUST06224,Daniel,Smith,35-44,Male,South East,Silver,2024-01-12,True,True
CUST06225,Ella,Thomas,35-44,Prefer not to say,South East,Silver,2023-12-26,False,True
CUST06226,Amelia,Kim,45-54,Prefer not to say,North West,Bronze,2022-12-12,True,True
CUST06227,Charlie,Johnson,25-34,Female,North West,Gold,2023-07-17,False,True
CUST06228,Olivia,Williams,55-64,Female,London,Bronze,2022-09-23,False,True
CUST06229,Thomas,Thompson,35-44,Male,North West,Silver,2022-01-16,True,True
CUST06230,Ava,Thompson,18-24,Female,London,Silver,2022-12-16,True,False
CUST06231,Michael,Hussain,18-24,Prefer not to say,South West,Bronze,2022-09-02,True,True
CUST06232,Priya,Ahmed,25-34,Female,London,Bronze,2023-05-06,True,True
CUST06233,Mohammed,Wood,25-34,Male,London,Bronze,2022-04-28,True,True
CUST06234,Emily,Watson,45-54,Female,North East,Bronze,2023-01-27,True,True
CUST06235,Priya,Davies,55-64,Female,East of England,Silver,2022-04-13,True,True
CUST06236,Thomas,Walker,18-24,Female,South East,Bronze,2023-02-27,True,False
CUST06237,Lily,Wilson,25-34,Male,South East,Bronze,2023-10-20,True,True
CUST06238,Sofia,Lee,45-54,Male,London,Bronze,2024-04-19,True,True
CUST06239,Lily,Martin,25-34,Male,East of England,Silver,2024-02-04,True,True
CUST06240,Ava,Harris,55-64,Prefer not to say,South East,Bronze,2022-11-29,False,True
CUST06241,Ava,White,55-64,Female,South East,Bronze,2023-08-05,True,True
CUST06242,Mia,Patel,25-34,Male,West Midlands,Silver,2023-10-19,False,True
CUST06243,Grace,Davies,25-34,Male,Scotland,Platinum,2023-03-20,True,True
CUST06244,Freddie,Harris,35-44,Female,East of England,Bronze,2022-02-11,False,False
CUST06245,Charlie,Khan,25-34,Male,East of England,Bronze,2022-01-15,True,True
CUST06246,Jacob,White,18-24,Male,West Midlands,Bronze,2023-08-08,False,True
CUST06247,Lily,Johnson,45-54,Male,Yorkshire,Bronze,2023-02-28,False,False
CUST06248,Mohammed,Jackson,25-34,Female,East of England,Silver,2022-09-25,False,True
CUST06249,Sarah,Harris,45-54,Female,West Midlands,Gold,2023-03-20,False,True
CUST06250,Isla,Smith,18-24,Prefer not to say,South East,Bronze,2023-02-23,False,True
CUST06251,Alfie,Evans,45-54,Male,London,Platinum,2023-07-29,False,True
CUST06252,Sofia,Brown,35-44,Prefer not to say,South East,Bronze,2023-08-04,True,True
CUST06253,David,Patel,45-54,Male,Wales,Silver,2024-01-23,True,True
CUST06254,Mohammed,Roberts,45-54,Male,North West,Silver,2023-08-21,True,False
CUST06255,David,Martin,65+,Female,London,Gold,2023-05-29,True,True
CUST06256,Sofia,Brown,65+,Female,West Midlands,Silver,2023-01-25,True,True
CUST06257,Jessica,Williams,55-64,Prefer not to say,South East,Gold,2022-12-12,False,True
CUST06258,Jack,Wood,35-44,Prefer not to say,Yorkshire,Silver,2022-07-15,True,True
CUST06259,Alfie,Hussain,25-34,Male,North West,Silver,2022-02-20,True,False
CUST06260,Rahul,Clark,65+,Male,West Midlands,Bronze,2023-10-03,True,False
CUST06261,David,Roberts,25-34,Male,London,Bronze,2022-02-06,True,True
CUST06262,Mia,Wood,55-64,Prefer not to say,West Midlands,Bronze,2022-06-03,True,True
CUST06263,Michael,Hussain,25-34,Prefer not to say,North West,Silver,2022-09-04,True,True
CUST06264,Sofia,Kim,55-64,Male,South East,Bronze,2023-04-25,True,True
CUST06265,Sofia,Chen,35-44,Male,South East,Silver,2023-08-31,False,True
CUST06266,Isla,Jones,45-54,Male,North West,Bronze,2022-10-05,True,True
CUST06267,Lily,Wilson,55-64,Prefer not to say,Yorkshire,Bronze,2023-11-24,True,False
CUST06268,Noah,Brown,25-34,Male,Yorkshire,Silver,2023-06-11,True,False
CUST06269,Jacob,Jackson,18-24,Prefer not to say,Yorkshire,Bronze,2022-08-12,True,True
CUST06270,Jessica,Chen,25-34,Male,London,Bronze,2023-10-11,True,False
CUST06271,Ella,Clark,18-24,Female,South East,Gold,2024-02-11,True,True
CUST06272,Olivia,Smith,25-34,Prefer not to say,East of England,Platinum,2024-04-25,True,True
CUST06273,Emily,Davies,65+,Female,East Midlands,Platinum,2022-04-25,False,True
CUST06274,Jack,Clark,18-24,Prefer not to say,West Midlands,Bronze,2022-10-07,True,True
CUST06275,Michael,Smith,65+,Female,East of England,Silver,2022-07-20,True,True
CUST06276,Emily,Johnson,25-34,Female,North West,Bronze,2023-05-03,True,True
CUST06277,Alfie,Singh,55-64,Male,East of England,Bronze,2022-12-01,False,True
CUST06278,George,Wilson,45-54,Female,North West,Bronze,2023-05-20,False,True
CUST06279,Ella,Hussain,18-24,Male,London,Gold,2023-05-28,True,True
CUST06280,Jack,Lewis,55-64,Prefer not to say,London,Bronze,2022-04-13,True,True
CUST06281,Charlie,Singh,55-64,Male,North East,Gold,2024-05-09,True,True
CUST06282,Harry,Thomas,25-34,Prefer not to say,South West,Gold,2023-01-29,False,True
CUST06283,James,Evans,35-44,Male,East of England,Gold,2023-06-07,True,True
CUST06284,Noah,Khan,45-54,Female,South West,Bronze,2022-08-22,True,True
CUST06285,Amelia,Ahmed,55-64,Prefer not to say,East Midlands,Bronze,2023-08-21,False,True
CUST06286,David,Davies,55-64,Male,North West,Bronze,2023-12-04,True,True
CUST06287,Jessica,Williams,35-44,Male,London,Gold,2023-11-17,True,True
CUST06288,Oliver,Lewis,55-64,Male,Scotland,Bronze,2022-01-02,True,True
CUST06289,Amelia,Harris,65+,Male,North West,Bronze,2024-05-08,True,True
CUST06290,Grace,Harris,45-54,Prefer not to say,East of England,Silver,2024-02-18,True,True
CUST06291,Emily,Wood,35-44,Prefer not to say,Scotland,Gold,2022-12-02,True,False
CUST06292,Jessica,Chen,55-64,Prefer not to say,Yorkshire,Bronze,2023-08-28,True,True
CUST06293,Sophia,Evans,55-64,Female,London,Bronze,2022-03-04,True,True
CUST06294,Sofia,Ali,18-24,Female,London,Silver,2023-03-30,True,True
CUST06295,Daniel,Watson,45-54,Female,North West,Silver,2024-01-11,True,True
CUST06296,Michael,Thomas,55-64,Female,Yorkshire,Gold,2022-02-01,True,True
CUST06297,Sofia,Khan,55-64,Male,South East,Bronze,2023-07-02,True,True
CUST06298,Jessica,Roberts,35-44,Female,Yorkshire,Bronze,2023-01-14,True,True
CUST06299,Isla,Khan,25-34,Male,Yorkshire,Silver,2023-02-24,False,True
CUST06300,Ella,Jackson,18-24,Female,Yorkshire,Bronze,2023-11-08,True,True
CUST06301,Oliver,Brown,45-54,Male,West Midlands,Bronze,2023-10-02,False,True
CUST06302,Alfie,Evans,65+,Prefer not to say,North West,Gold,2023-03-25,True,False
CUST06303,Sophia,Taylor,35-44,Female,London,Gold,2023-06-10,True,True
CUST06304,Olivia,Chen,35-44,Female,Scotland,Bronze,2022-04-01,True,True
CUST06305,Mohammed,Khan,45-54,Female,East of England,Bronze,2023-03-15,True,False
CUST06306,Jacob,Thomas,18-24,Female,London,Silver,2024-04-21,True,True
CUST06307,Isla,Singh,55-64,Female,East of England,Silver,2023-10-04,True,True
CUST06308,Amelia,Singh,65+,Female,London,Silver,2023-02-24,True,True
CUST06309,Isabella,Walker,35-44,Prefer not to say,North West,Silver,2023-12-30,True,True
CUST06310,Emily,Brown,55-64,Female,West Midlands,Silver,2024-05-10,True,True
CUST06311,Sophia,Robinson,35-44,Male,London,Silver,2024-04-18,False,True
CUST06312,Alfie,Wilson,65+,Prefer not to say,London,Silver,2022-08-11,True,False
CUST06313,Ava,Smith,55-64,Male,South East,Bronze,2023-07-12,False,False
CUST06314,Emily,Patel,55-64,Female,North West,Gold,2024-06-14,True,True
CUST06315,Harry,Clark,45-54,Female,Yorkshire,Bronze,2022-11-08,True,True
CUST06316,Harry,Williams,55-64,Female,West Midlands,Bronze,2023-05-16,False,True
CUST06317,James,Watson,45-54,Male,South West,Gold,2023-08-01,True,True
CUST06318,Emily,Watson,55-64,Prefer not to say,London,Bronze,2022-07-17,False,True
CUST06319,Isla,Ali,45-54,Prefer not to say,Scotland,Gold,2023-12-19,False,False
CUST06320,Mohammed,Lewis,55-64,Female,Yorkshire,Silver,2023-04-14,True,False
CUST06321,Amelia,Ali,55-64,Male,South East,Bronze,2024-03-18,False,False
CUST06322,Noah,White,18-24,Prefer not to say,London,Bronze,2023-07-12,True,True
CUST06323,Sarah,Williams,35-44,Male,North West,Gold,2024-02-10,False,True
CUST06324,Harry,Martin,45-54,Male,South East,Gold,2022-12-13,True,True
CUST06325,Sofia,Kim,55-64,Prefer not to say,Yorkshire,Gold,2024-03-28,True,True
CUST06326,Jacob,Walker,55-64,Female,London,Gold,2023-08-11,True,True
CUST06327,Oliver,Evans,25-34,Female,North West,Gold,2022-06-22,True,True
CUST06328,Amelia,Brown,35-44,Male,South East,Bronze,2024-02-05,False,True
CUST06329,Isla,Patel,45-54,Male,London,Silver,2023-12-05,False,False
CUST06330,Jack,Smith,25-34,Female,South East,Bronze,2022-08-27,False,True
CUST06331,Isabella,Lewis,18-24,Prefer not to say,Scotland,Bronze,2022-10-18,True,True
CUST06332,Sofia,Chen,18-24,Female,East of England,Silver,2023-09-08,True,True
CUST06333,James,Brown,65+,Prefer not to say,East Midlands,Silver,2023-04-29,True,True
CUST06334,George,Ahmed,18-24,Prefer not to say,East Midlands,Bronze,2023-03-06,True,True
CUST06335,Priya,Khan,65+,Male,South East,Silver,2024-05-10,True,True
CUST06336,Harry,Roberts,55-64,Male,South East,Gold,2024-01-14,True,True
CUST06337,Jack,White,35-44,Female,London,Bronze,2022-01-25,False,True
CUST06338,Rahul,Kim,25-34,Female,South West,Bronze,2022-02-12,True,True
CUST06339,Jessica,Martin,55-64,Prefer not to say,London,Gold,2022-04-27,True,True
CUST06340,Mohammed,Walker,45-54,Male,London,Bronze,2022-01-23,False,True
CUST06341,Oliver,Ahmed,25-34,Male,West Midlands,Bronze,2023-12-21,True,True
CUST06342,Isla,Roberts,25-34,Prefer not to say,East of England,Gold,2023-09-15,True,True
CUST06343,Ella,Ali,45-54,Prefer not to say,South East,Gold,2023-05-03,True,True
CUST06344,Grace,Jackson,25-34,Female,West Midlands,Silver,2024-02-20,True,False
CUST06345,Priya,Hussain,65+,Female,South West,Bronze,2023-03-28,True,True
CUST06346,Rahul,Khan,35-44,Female,London,Silver,2023-03-26,True,True
CUST06347,Isabella,White,45-54,Prefer not to say,West Midlands,Gold,2023-04-05,True,True
CUST06348,Freddie,Lewis,65+,Prefer not to say,East of England,Gold,2022-12-21,True,True
CUST06349,David,Hussain,55-64,Female,South East,Platinum,2023-07-18,True,True
CUST06350,Sarah,Sharma,45-54,Female,South West,Bronze,2023-07-28,True,True
CUST06351,George,Jones,25-34,Male,East of England,Bronze,2023-11-06,True,True
CUST06352,Emily,Taylor,45-54,Prefer not to say,East of England,Gold,2024-06-13,False,True
CUST06353,Grace,Lewis,18-24,Female,West Midlands,Bronze,2024-01-02,True,True
CUST06354,Daniel,Lewis,25-34,Male,South West,Bronze,2022-10-31,False,True
CUST06355,Daniel,Martin,18-24,Female,South East,Bronze,2023-06-29,True,False
CUST06356,Mia,Thomas,65+,Prefer not to say,East of England,Gold,2023-11-24,True,True
CUST06357,Thomas,Lee,35-44,Male,Scotland,Bronze,2024-04-30,False,True
CUST06358,Charlie,Sharma,18-24,Prefer not to say,South East,Bronze,2024-03-13,False,True
CUST06359,Aisha,Singh,65+,Male,London,Bronze,2022-04-20,True,True
CUST06360,Rahul,Clark,25-34,Prefer not to say,West Midlands,Silver,2023-01-31,True,True
CUST06361,Jessica,Walker,35-44,Male,South West,Bronze,2023-07-29,True,False
CUST06362,Olivia,Ahmed,65+,Male,London,Silver,2022-07-04,True,True
CUST06363,Ella,Taylor,18-24,Prefer not to say,Yorkshire,Silver,2022-03-26,False,False
CUST06364,Aisha,Singh,45-54,Prefer not to say,East of England,Bronze,2022-11-19,True,True
CUST06365,Mia,Brown,25-34,Male,Wales,Silver,2022-07-04,True,True
CUST06366,Isabella,Chen,45-54,Prefer not to say,North West,Platinum,2024-04-23,True,True
CUST06367,James,Watson,45-54,Prefer not to say,East of England,Gold,2023-06-10,True,True
CUST06368,David,Martin,55-64,Female,Yorkshire,Bronze,2024-03-11,False,True
CUST06369,Isla,Ahmed,18-24,Prefer not to say,London,Gold,2023-10-26,False,False
CUST06370,Ella,Patel,55-64,Prefer not to say,Wales,Silver,2023-06-22,True,True
CUST06371,Oliver,Harris,45-54,Prefer not to say,London,Bronze,2024-04-12,False,True
CUST06372,Thomas,Jackson,45-54,Prefer not to say,Wales,Silver,2024-05-14,False,True
CUST06373,Ella,Harris,45-54,Male,London,Silver,2022-10-02,True,True
CUST06374,Harry,Lewis,45-54,Female,East Midlands,Silver,2023-12-05,True,True
CUST06375,Noah,Roberts,25-34,Male,London,Gold,2022-04-05,True,True
CUST06376,Priya,Davies,25-34,Female,East of England,Bronze,2022-05-22,True,False
CUST06377,Sofia,Clark,25-34,Male,East of England,Bronze,2024-01-03,False,True
CUST06378,George,Taylor,18-24,Male,London,Platinum,2023-01-16,False,True
CUST06379,Grace,Ahmed,55-64,Prefer not to say,South East,Bronze,2022-09-05,False,False
CUST06380,Lily,Lee,35-44,Prefer not to say,London,Gold,2023-06-29,True,True
CUST06381,Priya,White,25-34,Female,Yorkshire,Platinum,2022-08-26,False,True
CUST06382,Priya,Clark,55-64,Male,London,Bronze,2024-02-04,True,True
CUST06383,Emily,Roberts,25-34,Female,London,Gold,2023-09-09,True,True
CUST06384,Isla,Johnson,65+,Male,London,Silver,2023-01-10,True,True
CUST06385,Aisha,Ahmed,18-24,Prefer not to say,South West,Gold,2024-03-05,False,True
CUST06386,Amelia,Harris,35-44,Prefer not to say,North West,Bronze,2023-09-27,False,True
CUST06387,Jessica,Brown,18-24,Male,North West,Bronze,2023-09-09,False,True
CUST06388,Michael,Robinson,18-24,Prefer not to say,London,Bronze,2024-05-03,False,True
CUST06389,Thomas,Wood,55-64,Female,Scotland,Silver,2022-11-21,True,True
CUST06390,Charlie,Smith,55-64,Male,London,Bronze,2023-12-27,True,True
